#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3199	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3200	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3203	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3208	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3209	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3212	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3214	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3215	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3216	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3218	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3219	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3220	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3223	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3225	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3230	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3234	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3235	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3236	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3237	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3241	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3242	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3246	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3263	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3266	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3270	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3271	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3272	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3273	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3274	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3276	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3278	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3280	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3283	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3284	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3288	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3289	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3291	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3293	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3294	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3544	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3546	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3547	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3550	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3551	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3553	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3554	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3557	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3558	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3562	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3564	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3565	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3571	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3572	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3573	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3577	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3578	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3579	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3580	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3595	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3600	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3602	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3603	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3606	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3608	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3610	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3612	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3613	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3614	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3616	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3618	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3619	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3621	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3622	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3623	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3624	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3625	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3626	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3627	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3628	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3629	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3631	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3634	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3635	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3636	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3637	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3638	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3639	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3640	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3643	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3644	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3647	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3649	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3650	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3651	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3652	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3653	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3654	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3655	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3656	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3658	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3659	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3660	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3662	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3663	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3667	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3668	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3669	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3673	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3675	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3676	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3679	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3680	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3681	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3684	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3688	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3689	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3690	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3692	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3694	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3695	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3699	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3704	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3708	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3709	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4151	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4173	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4177	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4188	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4195	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4201	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4208	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4235	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4300	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4305	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4363	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4364	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4375	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4412	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4421	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4438	0.0	1.0	True
Vibrio_coralliilyticus_OCN008_CDS_4479	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0234	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0263	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0274	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0322	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0371	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0683	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0687	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0780	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0802	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0887	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_0960	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1005	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1015	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1052	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1115	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1147	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1148	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1218	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1219	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1221	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1263	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1264	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1313	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1421	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1428	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1430	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_1433	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_2833	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_2858	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_2868	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3022	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3080	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3088	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3202	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3248	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3423	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3450	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3467	0.0	1.0	True
Vibrio_coralliilyticus_OCN014_CDS_3507	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1281	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1332	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1533	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1619	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1734	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1886	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_1965	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_2541	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_2737	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_2904	0.0	1.0	True
Vibrio_coralliilyticus_RE98_CDS_3038	0.0	1.0	True
Vibrio_coralliilyticus_S2052_CDS_4735	0.0	1.0	True
Vibrio_coralliilyticus_S2043_CDS_2627	0.0	1.0	True
Vibrio_coralliilyticus_S2043_CDS_2783	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4175	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4329	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4751	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4755	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4757	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4760	0.0	1.0	True
Vibrio_coralliilyticus_RE22A_CDS_4885	0.0	1.0	True
Vibrio_coralliilyticus_58_CDS_0062	0.0	1.0	True
Vibrio_coralliilyticus_58_CDS_4049	0.0	1.0	True
Vibrio_coralliilyticus_58_CDS_4474	0.0	1.0	True
Vibrio_coralliilyticus_SNUTY-1_CDS_3763	0.0	1.0	True
Vibrio_coralliilyticus_SNUTY-1_CDS_3875	0.0	1.0	True
Vibrio_coralliilyticus_SNUTY-1_CDS_4809	0.0	1.0	True
Vibrio_coralliilyticus_SNUTY-1_CDS_5491	0.0	1.0	True
Vibrio_coralliilyticus_SNUTY-1_CDS_5508	0.0	1.0	True
Vibrio_coralliilyticus_SNUTY-1_CDS_5512	0.0	1.0	True
Vibrio_coralliilyticus_080116A_CDS_1402	0.0	1.0	True
Vibrio_coralliilyticus_080116A_CDS_1774	0.0	1.0	True
Vibrio_coralliilyticus_RE87_CDS_4935	0.0	1.0	True
Vibrio_coralliilyticus_AIC-7_CDS_0633	0.0	1.0	True
Vibrio_coralliilyticus_AIC-7_CDS_0671	0.0	1.0	True
Vibrio_coralliilyticus_NA0301_CDS_2771	0.0	1.0	True
Vibrio_coralliilyticus_RE22B_CDS_2069	0.0	1.0	True
Vibrio_coralliilyticus_RE22B_CDS_4752	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0002	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0003	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0004	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0005	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0006	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0009	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0010	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0011	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0012	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0013	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0015	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0016	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0017	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0018	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0019	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0021	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0022	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0023	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0025	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0026	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0027	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0028	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0029	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0030	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0031	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0032	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0033	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0034	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0035	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0036	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0037	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0038	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0039	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0040	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0041	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0042	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0043	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0044	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0045	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0046	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0047	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0048	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0049	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0050	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0051	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0052	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0053	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0054	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0055	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0056	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0057	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0059	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0060	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0061	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0062	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0068	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0069	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0070	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0071	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0072	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0087	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0088	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0089	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0090	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0091	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0092	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0093	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0095	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0096	0.933	1.933	False
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0098	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0100	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0101	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0102	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0104	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0107	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0108	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0109	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0110	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0112	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0113	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0114	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0115	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0120	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0121	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0123	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0124	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0126	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0127	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0128	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_0131	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4157	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4158	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4162	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4163	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4165	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4166	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4167	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4168	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4169	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4170	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4173	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4174	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4175	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4176	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4177	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4180	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4181	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4182	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4183	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4185	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4186	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4188	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4189	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4190	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4191	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4192	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4193	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4194	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4195	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4197	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4198	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4199	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4200	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4201	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4202	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4204	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4205	0.0	1.0	True
